official_category_track_id,working_scope,exam_level,category_label,category_code,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_subject_codes,distinct_subject_names,year_min,year_max,top_exam_labels
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司|744|技術類(選試機具維修與作業安全)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司,744,技術類(選試機具維修與作業安全)-臺灣港務公司,3,5,1,3,3,106,106,106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司|745|技術類(選試機具維修與作業安全)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司,745,技術類(選試機具維修與作業安全)-臺灣港務公司,3,5,1,3,3,108,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司|904|技術類(選試機具維修與作業安全)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司,904,技術類(選試機具維修與作業安全)-臺灣港務公司,3,5,1,3,3,112,112,112年公務人員升官等考試、112年關務人員升官等考試、112年交通事業鐵路人員升資考試、112年交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司|905|技術類(選試機具維修與作業安全)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-臺灣港務公司,905,技術類(選試機具維修與作業安全)-臺灣港務公司,3,5,1,3,3,110,110,110年公務人員升官等考試、110年關務人員升官等考試、110年交通事業公路人員升資考試、110年交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-航港局|751|技術類(選試機具維修與作業安全)-航港局,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-航港局,751,技術類(選試機具維修與作業安全)-航港局,3,5,1,3,3,108,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-航港局|753|技術類(選試機具維修與作業安全)-航港局,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試機具維修與作業安全)-航港局,753,技術類(選試機具維修與作業安全)-航港局,3,5,1,3,3,106,106,106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試航行安全與氣象大意)-臺灣港務公司|745|技術類(選試航行安全與氣象大意)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試航行安全與氣象大意)-臺灣港務公司,745,技術類(選試航行安全與氣象大意)-臺灣港務公司,3,5,1,3,3,106,106,106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試電工原理大意)-臺灣港務公司|743|技術類(選試電工原理大意)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試電工原理大意)-臺灣港務公司,743,技術類(選試電工原理大意)-臺灣港務公司,6,10,2,6,3,106,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試 | 106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_技術類(選試電工原理大意)-臺灣港務公司|903|技術類(選試電工原理大意)-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_技術類(選試電工原理大意)-臺灣港務公司,903,技術類(選試電工原理大意)-臺灣港務公司,3,5,1,3,3,110,110,110年公務人員升官等考試、110年關務人員升官等考試、110年交通事業公路人員升資考試、110年交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_業務類-臺灣港務公司|741|業務類-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_業務類-臺灣港務公司,741,業務類-臺灣港務公司,6,10,2,6,3,106,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試 | 106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_業務類-臺灣港務公司|901|業務類-臺灣港務公司,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_業務類-臺灣港務公司,901,業務類-臺灣港務公司,6,10,2,6,4,110,112,112年公務人員升官等考試、112年關務人員升官等考試、112年交通事業鐵路人員升資考試、112年交通事業港務人員升資考試 | 110年公務人員升官等考試、110年關務人員升官等考試、110年交通事業公路人員升資考試、110年交通事業港務人員升資考試
交通事業港務人員士級晉佐級|交通事業港務人員士級晉佐級_業務類-航港局|751|業務類-航港局,future_expansion,交通事業港務人員士級晉佐級,交通事業港務人員士級晉佐級_業務類-航港局,751,業務類-航港局,3,5,1,3,3,106,106,106年公務人員升官等考試、106年關務人員升官等考試、106年交通事業鐵路人員、公路人員、港務人員升資考試
交通事業郵政人員佐級晉員級|交通事業郵政人員佐級晉員級_技術類(選試機械原理概要)|305|技術類(選試機械原理概要),future_expansion,交通事業郵政人員佐級晉員級,交通事業郵政人員佐級晉員級_技術類(選試機械原理概要),305,技術類(選試機械原理概要),4,9,1,4,4,111,111,111年警察人員升官等考試、111年交通事業郵政人員升資考試、111年交通事業公路人員升資考試
交通事業郵政人員佐級晉員級|交通事業郵政人員佐級晉員級_技術類(選試機械原理概要)|515|技術類(選試機械原理概要),future_expansion,交通事業郵政人員佐級晉員級,交通事業郵政人員佐級晉員級_技術類(選試機械原理概要),515,技術類(選試機械原理概要),4,8,1,4,4,108,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試
交通事業郵政人員佐級晉員級|交通事業郵政人員佐級晉員級_技術類(選試營建法規概要)|512|技術類(選試營建法規概要),future_expansion,交通事業郵政人員佐級晉員級,交通事業郵政人員佐級晉員級_技術類(選試營建法規概要),512,技術類(選試營建法規概要),4,8,1,4,4,108,108,108年公務人員升官等考試、關務人員升官等考試、交通事業郵政人員升資考試、交通事業公路人員升資考試、交通事業港務人員升資考試
交通事業郵政人員佐級晉員級|交通事業郵政人員佐級晉員級_技術類(選試電機機械概要)|304|技術類(選試電機機械概要),future_expansion,交通事業郵政人員佐級晉員級,交通事業郵政人員佐級晉員級_技術類(選試電機機械概要),304,技術類(選試電機機械概要),4,9,1,4,4,111,111,111年警察人員升官等考試、111年交通事業郵政人員升資考試、111年交通事業公路人員升資考試
交通事業郵政人員佐級晉員級|交通事業郵政人員佐級晉員級_技術類(選試電機機械概要)|504|技術類(選試電機機械概要),future_expansion,交通事業郵政人員佐級晉員級,交通事業郵政人員佐級晉員級_技術類(選試電機機械概要),504,技術類(選試電機機械概要),4,7,1,4,4,114,114,114年公務人員升官等考試、114年關務人員升官等考試、114年交通事業郵政人員升資考試、114年交通事業港務人員升資考試
